68 32 6138
.0
.1
.2
.3
.4
.5
.6
.7
.8
.9
.10
.11
.12
+0
+1
+2
+3
+4
+5
+6
+7
+8
+9
+10
+11
+12
+13
+14
+15
+16
+17
+18
l1
l2
l3
l4
l5
l6
l7
l8
l9
l10
l11
l12
l13
l14
l15
l16
l17
l18
e0
e1
e2
e3
e4
e5
e6
e7
e8
e9
e10
e11
e12
e13
e14
e15
e16
e17
32 50 0:0 2:1 13:0 14:2
36 52 1:15 3:10 28:1 23:3
36 53 1:10 4:15 23:1 28:4
36 53 1:15 4:10 28:1 23:4
36 54 1:10 5:15 23:1 28:5
36 54 1:15 5:10 28:1 23:5
36 55 2:10 5:15 23:2 28:5
36 55 2:15 5:10 28:2 23:5
36 56 2:10 6:15 23:2 28:6
36 56 2:15 6:10 28:2 23:6
36 57 3:10 4:15 23:3 28:4
36 57 3:15 4:10 28:3 23:4
36 58 3:10 7:15 23:3 28:7
36 58 3:15 7:10 28:3 23:7
36 59 3:10 8:15 23:3 28:8
36 59 3:15 8:10 28:3 23:8
36 60 4:10 8:15 23:4 28:8
36 60 4:15 8:10 28:4 23:8
36 61 5:10 6:15 23:5 28:6
36 61 5:15 6:10 28:5 23:6
36 62 7:10 8:15 23:7 28:8
36 62 7:15 8:10 28:7 23:8
36 63 7:10 9:15 23:7 28:9
36 63 7:15 9:10 28:7 23:9
36 64 9:10 10:15 23:9 28:10
36 64 9:15 10:10 28:9 23:10
36 65 10:10 11:15 23:10 28:11
36 65 10:15 11:10 28:10 23:11
36 66 10:10 12:15 23:10 28:12
36 66 10:15 12:10 28:10 23:12
36 67 11:10 12:15 23:11 28:12
36 67 11:15 12:10 28:11 23:12
36 50 0:11 2:16 24:0 29:2
36 50 0:16 2:11 29:0 24:2
36 51 1:11 2:16 24:1 29:2
36 51 1:16 2:11 29:1 24:2
36 52 1:11 3:16 24:1 29:3
36 52 1:16 3:11 29:1 24:3
36 53 1:11 4:16 24:1 29:4
36 53 1:16 4:11 29:1 24:4
36 54 1:11 5:16 24:1 29:5
36 54 1:16 5:11 29:1 24:5
36 55 2:11 5:16 24:2 29:5
36 55 2:16 5:11 29:2 24:5
36 56 2:11 6:16 24:2 29:6
36 56 2:16 6:11 29:2 24:6
36 57 3:11 4:16 24:3 29:4
36 57 3:16 4:11 29:3 24:4
36 58 3:11 7:16 24:3 29:7
36 58 3:16 7:11 29:3 24:7
36 59 3:11 8:16 24:3 29:8
36 59 3:16 8:11 29:3 24:8
36 60 4:11 8:16 24:4 29:8
36 60 4:16 8:11 29:4 24:8
36 61 5:11 6:16 24:5 29:6
36 61 5:16 6:11 29:5 24:6
36 62 7:11 8:16 24:7 29:8
36 62 7:16 8:11 29:7 24:8
36 63 7:11 9:16 24:7 29:9
36 63 7:16 9:11 29:7 24:9
36 64 9:11 10:16 24:9 29:10
36 64 9:16 10:11 29:9 24:10
36 65 10:11 11:16 24:10 29:11
36 65 10:16 11:11 29:10 24:11
36 66 10:11 12:16 24:10 29:12
36 66 10:16 12:11 29:10 24:12
36 67 11:11 12:16 24:11 29:12
36 67 11:16 12:11 29:11 24:12
36 50 0:12 2:17 25:0 30:2
36 50 0:17 2:12 30:0 25:2
36 51 1:12 2:17 25:1 30:2
36 51 1:17 2:12 30:1 25:2
36 52 1:12 3:17 25:1 30:3
36 52 1:17 3:12 30:1 25:3
36 53 1:12 4:17 25:1 30:4
36 53 1:17 4:12 30:1 25:4
36 54 1:12 5:17 25:1 30:5
36 54 1:17 5:12 30:1 25:5
36 55 2:12 5:17 25:2 30:5
36 55 2:17 5:12 30:2 25:5
36 56 2:12 6:17 25:2 30:6
36 56 2:17 6:12 30:2 25:6
36 57 3:12 4:17 25:3 30:4
36 57 3:17 4:12 30:3 25:4
36 58 3:12 7:17 25:3 30:7
36 58 3:17 7:12 30:3 25:7
36 59 3:12 8:17 25:3 30:8
36 59 3:17 8:12 30:3 25:8
36 60 4:12 8:17 25:4 30:8
36 60 4:17 8:12 30:4 25:8
36 61 5:12 6:17 25:5 30:6
36 61 5:17 6:12 30:5 25:6
36 62 7:12 8:17 25:7 30:8
36 62 7:17 8:12 30:7 25:8
36 63 7:12 9:17 25:7 30:9
36 63 7:17 9:12 30:7 25:9
36 64 9:12 10:17 25:9 30:10
36 64 9:17 10:12 30:9 25:10
36 65 10:12 11:17 25:10 30:11
36 65 10:17 11:12 30:10 25:11
36 66 10:12 12:17 25:10 30:12
36 66 10:17 12:12 30:10 25:12
36 67 11:12 12:17 25:11 30:12
36 67 11:17 12:12 30:11 25:12
36 50 0:13 2:18 26:0 31:2
36 50 0:18 2:13 31:0 26:2
36 51 1:13 2:18 26:1 31:2
36 51 1:18 2:13 31:1 26:2
36 52 1:13 3:18 26:1 31:3
36 52 1:18 3:13 31:1 26:3
36 53 1:13 4:18 26:1 31:4
36 53 1:18 4:13 31:1 26:4
36 54 1:13 5:18 26:1 31:5
36 54 1:18 5:13 31:1 26:5
36 55 2:13 5:18 26:2 31:5
36 55 2:18 5:13 31:2 26:5
36 56 2:13 6:18 26:2 31:6
36 56 2:18 6:13 31:2 26:6
36 57 3:13 4:18 26:3 31:4
36 57 3:18 4:13 31:3 26:4
36 58 3:13 7:18 26:3 31:7
36 58 3:18 7:13 31:3 26:7
36 59 3:13 8:18 26:3 31:8
36 59 3:18 8:13 31:3 26:8
36 60 4:13 8:18 26:4 31:8
36 60 4:18 8:13 31:4 26:8
36 61 5:13 6:18 26:5 31:6
36 61 5:18 6:13 31:5 26:6
36 62 7:13 8:18 26:7 31:8
36 62 7:18 8:13 31:7 26:8
36 63 7:13 9:18 26:7 31:9
36 63 7:18 9:13 31:7 26:9
36 64 9:13 10:18 26:9 31:10
36 64 9:18 10:13 31:9 26:10
36 65 10:13 11:18 26:10 31:11
36 65 10:18 11:13 31:10 26:11
36 66 10:13 12:18 26:10 31:12
36 66 10:18 12:13 31:10 26:12
36 67 11:13 12:18 26:11 31:12
36 67 11:18 12:13 31:11 26:12
37 50 0:0 2:6 13:0 19:2
37 50 0:6 2:0 19:0 13:2
37 51 1:0 2:6 13:1 19:2
37 51 1:6 2:0 19:1 13:2
37 52 1:0 3:6 13:1 19:3
37 52 1:6 3:0 19:1 13:3
37 53 1:0 4:6 13:1 19:4
37 53 1:6 4:0 19:1 13:4
37 54 1:0 5:6 13:1 19:5
37 54 1:6 5:0 19:1 13:5
37 55 2:0 5:6 13:2 19:5
37 55 2:6 5:0 19:2 13:5
37 56 2:0 6:6 13:2 19:6
37 56 2:6 6:0 19:2 13:6
37 57 3:0 4:6 13:3 19:4
37 57 3:6 4:0 19:3 13:4
37 58 3:0 7:6 13:3 19:7
37 58 3:6 7:0 19:3 13:7
37 59 3:0 8:6 13:3 19:8
37 59 3:6 8:0 19:3 13:8
37 60 4:0 8:6 13:4 19:8
37 60 4:6 8:0 19:4 13:8
37 61 5:0 6:6 13:5 19:6
37 61 5:6 6:0 19:5 13:6
37 62 7:0 8:6 13:7 19:8
37 62 7:6 8:0 19:7 13:8
37 63 7:0 9:6 13:7 19:9
37 63 7:6 9:0 19:7 13:9
37 64 9:0 10:6 13:9 19:10
37 64 9:6 10:0 19:9 13:10
37 65 10:0 11:6 13:10 19:11
37 65 10:6 11:0 19:10 13:11
37 66 10:0 12:6 13:10 19:12
37 66 10:6 12:0 19:10 13:12
37 67 11:0 12:6 13:11 19:12
37 67 11:6 12:0 19:11 13:12
37 50 0:1 2:7 14:0 20:2
37 50 0:7 2:1 20:0 14:2
37 51 1:1 2:7 14:1 20:2
37 51 1:7 2:1 20:1 14:2
37 52 1:1 3:7 14:1 20:3
37 52 1:7 3:1 20:1 14:3
37 53 1:1 4:7 14:1 20:4
37 53 1:7 4:1 20:1 14:4
37 54 1:1 5:7 14:1 20:5
37 54 1:7 5:1 20:1 14:5
37 55 2:1 5:7 14:2 20:5
37 55 2:7 5:1 20:2 14:5
37 56 2:1 6:7 14:2 20:6
37 56 2:7 6:1 20:2 14:6
37 57 3:1 4:7 14:3 20:4
37 57 3:7 4:1 20:3 14:4
37 58 3:1 7:7 14:3 20:7
37 58 3:7 7:1 20:3 14:7
37 59 3:1 8:7 14:3 20:8
37 59 3:7 8:1 20:3 14:8
37 60 4:1 8:7 14:4 20:8
37 60 4:7 8:1 20:4 14:8
37 61 5:1 6:7 14:5 20:6
37 61 5:7 6:1 20:5 14:6
37 62 7:1 8:7 14:7 20:8
37 62 7:7 8:1 20:7 14:8
37 63 7:1 9:7 14:7 20:9
37 63 7:7 9:1 20:7 14:9
37 64 9:1 10:7 14:9 20:10
37 64 9:7 10:1 20:9 14:10
37 65 10:1 11:7 14:10 20:11
37 65 10:7 11:1 20:10 14:11
37 66 10:1 12:7 14:10 20:12
37 66 10:7 12:1 20:10 14:12
37 67 11:1 12:7 14:11 20:12
37 67 11:7 12:1 20:11 14:12
37 50 0:2 2:8 15:0 21:2
37 50 0:8 2:2 21:0 15:2
37 51 1:2 2:8 15:1 21:2
37 51 1:8 2:2 21:1 15:2
37 52 1:2 3:8 15:1 21:3
37 52 1:8 3:2 21:1 15:3
37 53 1:2 4:8 15:1 21:4
37 53 1:8 4:2 21:1 15:4
37 54 1:2 5:8 15:1 21:5
37 54 1:8 5:2 21:1 15:5
37 55 2:2 5:8 15:2 21:5
37 55 2:8 5:2 21:2 15:5
37 56 2:2 6:8 15:2 21:6
37 56 2:8 6:2 21:2 15:6
37 57 3:2 4:8 15:3 21:4
37 57 3:8 4:2 21:3 15:4
37 58 3:2 7:8 15:3 21:7
37 58 3:8 7:2 21:3 15:7
37 59 3:2 8:8 15:3 21:8
37 59 3:8 8:2 21:3 15:8
37 60 4:2 8:8 15:4 21:8
37 60 4:8 8:2 21:4 15:8
37 61 5:2 6:8 15:5 21:6
37 61 5:8 6:2 21:5 15:6
37 62 7:2 8:8 15:7 21:8
37 62 7:8 8:2 21:7 15:8
37 63 7:2 9:8 15:7 21:9
37 63 7:8 9:2 21:7 15:9
37 64 9:2 10:8 15:9 21:10
37 64 9:8 10:2 21:9 15:10
37 65 10:2 11:8 15:10 21:11
37 65 10:8 11:2 21:10 15:11
37 66 10:2 12:8 15:10 21:12
37 66 10:8 12:2 21:10 15:12
37 67 11:2 12:8 15:11 21:12
37 67 11:8 12:2 21:11 15:12
37 50 0:3 2:9 16:0 22:2
37 50 0:9 2:3 22:0 16:2
37 51 1:3 2:9 16:1 22:2
37 51 1:9 2:3 22:1 16:2
37 52 1:3 3:9 16:1 22:3
37 52 1:9 3:3 22:1 16:3
37 53 1:3 4:9 16:1 22:4
37 53 1:9 4:3 22:1 16:4
37 54 1:3 5:9 16:1 22:5
37 54 1:9 5:3 22:1 16:5
37 55 2:3 5:9 16:2 22:5
37 55 2:9 5:3 22:2 16:5
37 56 2:3 6:9 16:2 22:6
37 56 2:9 6:3 22:2 16:6
37 57 3:3 4:9 16:3 22:4
37 57 3:9 4:3 22:3 16:4
37 58 3:3 7:9 16:3 22:7
37 58 3:9 7:3 22:3 16:7
37 59 3:3 8:9 16:3 22:8
37 59 3:9 8:3 22:3 16:8
37 60 4:3 8:9 16:4 22:8
37 60 4:9 8:3 22:4 16:8
37 61 5:3 6:9 16:5 22:6
37 61 5:9 6:3 22:5 16:6
37 62 7:3 8:9 16:7 22:8
37 62 7:9 8:3 22:7 16:8
37 63 7:3 9:9 16:7 22:9
37 63 7:9 9:3 22:7 16:9
37 64 9:3 10:9 16:9 22:10
37 64 9:9 10:3 22:9 16:10
37 65 10:3 11:9 16:10 22:11
37 65 10:9 11:3 22:10 16:11
37 66 10:3 12:9 16:10 22:12
37 66 10:9 12:3 22:10 16:12
37 67 11:3 12:9 16:11 22:12
37 67 11:9 12:3 22:11 16:12
37 50 0:4 2:10 17:0 23:2
37 50 0:10 2:4 23:0 17:2
37 51 1:4 2:10 17:1 23:2
37 51 1:10 2:4 23:1 17:2
37 52 1:4 3:10 17:1 23:3
37 52 1:10 3:4 23:1 17:3
37 53 1:4 4:10 17:1 23:4
37 53 1:10 4:4 23:1 17:4
37 54 1:4 5:10 17:1 23:5
37 54 1:10 5:4 23:1 17:5
37 55 2:4 5:10 17:2 23:5
37 55 2:10 5:4 23:2 17:5
37 56 2:4 6:10 17:2 23:6
37 56 2:10 6:4 23:2 17:6
37 57 3:4 4:10 17:3 23:4
37 57 3:10 4:4 23:3 17:4
37 58 3:4 7:10 17:3 23:7
37 58 3:10 7:4 23:3 17:7
37 59 3:4 8:10 17:3 23:8
37 59 3:10 8:4 23:3 17:8
37 60 4:4 8:10 17:4 23:8
37 60 4:10 8:4 23:4 17:8
37 61 5:4 6:10 17:5 23:6
37 61 5:10 6:4 23:5 17:6
37 62 7:4 8:10 17:7 23:8
37 62 7:10 8:4 23:7 17:8
37 63 7:4 9:10 17:7 23:9
37 63 7:10 9:4 23:7 17:9
37 64 9:4 10:10 17:9 23:10
37 64 9:10 10:4 23:9 17:10
37 65 10:4 11:10 17:10 23:11
37 65 10:10 11:4 23:10 17:11
37 66 10:4 12:10 17:10 23:12
37 66 10:10 12:4 23:10 17:12
37 67 11:4 12:10 17:11 23:12
37 67 11:10 12:4 23:11 17:12
37 50 0:5 2:11 18:0 24:2
37 50 0:11 2:5 24:0 18:2
37 51 1:5 2:11 18:1 24:2
37 51 1:11 2:5 24:1 18:2
37 52 1:5 3:11 18:1 24:3
37 52 1:11 3:5 24:1 18:3
37 53 1:5 4:11 18:1 24:4
37 53 1:11 4:5 24:1 18:4
37 54 1:5 5:11 18:1 24:5
37 54 1:11 5:5 24:1 18:5
37 55 2:5 5:11 18:2 24:5
37 55 2:11 5:5 24:2 18:5
37 56 2:5 6:11 18:2 24:6
37 56 2:11 6:5 24:2 18:6
37 57 3:5 4:11 18:3 24:4
37 57 3:11 4:5 24:3 18:4
37 58 3:5 7:11 18:3 24:7
37 58 3:11 7:5 24:3 18:7
37 59 3:5 8:11 18:3 24:8
37 59 3:11 8:5 24:3 18:8
37 60 4:5 8:11 18:4 24:8
37 60 4:11 8:5 24:4 18:8
37 61 5:5 6:11 18:5 24:6
37 61 5:11 6:5 24:5 18:6
37 62 7:5 8:11 18:7 24:8
37 62 7:11 8:5 24:7 18:8
37 63 7:5 9:11 18:7 24:9
37 63 7:11 9:5 24:7 18:9
37 64 9:5 10:11 18:9 24:10
37 64 9:11 10:5 24:9 18:10
37 65 10:5 11:11 18:10 24:11
37 65 10:11 11:5 24:10 18:11
37 66 10:5 12:11 18:10 24:12
37 66 10:11 12:5 24:10 18:12
37 67 11:5 12:11 18:11 24:12
37 67 11:11 12:5 24:11 18:12
37 50 0:6 2:12 19:0 25:2
37 50 0:12 2:6 25:0 19:2
37 51 1:6 2:12 19:1 25:2
37 51 1:12 2:6 25:1 19:2
37 52 1:6 3:12 19:1 25:3
37 52 1:12 3:6 25:1 19:3
37 53 1:6 4:12 19:1 25:4
37 53 1:12 4:6 25:1 19:4
37 54 1:6 5:12 19:1 25:5
37 54 1:12 5:6 25:1 19:5
37 55 2:6 5:12 19:2 25:5
37 55 2:12 5:6 25:2 19:5
37 56 2:6 6:12 19:2 25:6
37 56 2:12 6:6 25:2 19:6
37 57 3:6 4:12 19:3 25:4
37 57 3:12 4:6 25:3 19:4
37 58 3:6 7:12 19:3 25:7
37 58 3:12 7:6 25:3 19:7
37 59 3:6 8:12 19:3 25:8
37 59 3:12 8:6 25:3 19:8
37 60 4:6 8:12 19:4 25:8
37 60 4:12 8:6 25:4 19:8
37 61 5:6 6:12 19:5 25:6
37 61 5:12 6:6 25:5 19:6
37 62 7:6 8:12 19:7 25:8
37 62 7:12 8:6 25:7 19:8
37 63 7:6 9:12 19:7 25:9
37 63 7:12 9:6 25:7 19:9
37 64 9:6 10:12 19:9 25:10
37 64 9:12 10:6 25:9 19:10
37 65 10:6 11:12 19:10 25:11
37 65 10:12 11:6 25:10 19:11
37 66 10:6 12:12 19:10 25:12
37 66 10:12 12:6 25:10 19:12
37 67 11:6 12:12 19:11 25:12
37 67 11:12 12:6 25:11 19:12
37 50 0:7 2:13 20:0 26:2
37 50 0:13 2:7 26:0 20:2
37 51 1:7 2:13 20:1 26:2
37 51 1:13 2:7 26:1 20:2
37 52 1:7 3:13 20:1 26:3
37 52 1:13 3:7 26:1 20:3
37 53 1:7 4:13 20:1 26:4
37 53 1:13 4:7 26:1 20:4
37 54 1:7 5:13 20:1 26:5
37 54 1:13 5:7 26:1 20:5
37 55 2:7 5:13 20:2 26:5
37 55 2:13 5:7 26:2 20:5
37 56 2:7 6:13 20:2 26:6
37 56 2:13 6:7 26:2 20:6
37 57 3:7 4:13 20:3 26:4
37 57 3:13 4:7 26:3 20:4
37 58 3:7 7:13 20:3 26:7
37 58 3:13 7:7 26:3 20:7
37 59 3:7 8:13 20:3 26:8
37 59 3:13 8:7 26:3 20:8
37 60 4:7 8:13 20:4 26:8
37 60 4:13 8:7 26:4 20:8
37 61 5:7 6:13 20:5 26:6
37 61 5:13 6:7 26:5 20:6
37 62 7:7 8:13 20:7 26:8
37 62 7:13 8:7 26:7 20:8
37 63 7:7 9:13 20:7 26:9
37 63 7:13 9:7 26:7 20:9
37 64 9:7 10:13 20:9 26:10
37 64 9:13 10:7 26:9 20:10
37 65 10:7 11:13 20:10 26:11
37 65 10:13 11:7 26:10 20:11
37 66 10:7 12:13 20:10 26:12
37 66 10:13 12:7 26:10 20:12
37 67 11:7 12:13 20:11 26:12
37 67 11:13 12:7 26:11 20:12
37 50 0:8 2:14 21:0 27:2
37 50 0:14 2:8 27:0 21:2
37 51 1:8 2:14 21:1 27:2
37 51 1:14 2:8 27:1 21:2
37 52 1:8 3:14 21:1 27:3
37 52 1:14 3:8 27:1 21:3
37 53 1:8 4:14 21:1 27:4
37 53 1:14 4:8 27:1 21:4
37 54 1:8 5:14 21:1 27:5
37 54 1:14 5:8 27:1 21:5
37 55 2:8 5:14 21:2 27:5
37 55 2:14 5:8 27:2 21:5
37 56 2:8 6:14 21:2 27:6
37 56 2:14 6:8 27:2 21:6
37 57 3:8 4:14 21:3 27:4
37 57 3:14 4:8 27:3 21:4
37 58 3:8 7:14 21:3 27:7
37 58 3:14 7:8 27:3 21:7
37 59 3:8 8:14 21:3 27:8
37 59 3:14 8:8 27:3 21:8
37 60 4:8 8:14 21:4 27:8
37 60 4:14 8:8 27:4 21:8
37 61 5:8 6:14 21:5 27:6
37 61 5:14 6:8 27:5 21:6
37 62 7:8 8:14 21:7 27:8
37 62 7:14 8:8 27:7 21:8
37 63 7:8 9:14 21:7 27:9
37 63 7:14 9:8 27:7 21:9
37 64 9:8 10:14 21:9 27:10
37 64 9:14 10:8 27:9 21:10
37 65 10:8 11:14 21:10 27:11
37 65 10:14 11:8 27:10 21:11
37 66 10:8 12:14 21:10 27:12
37 66 10:14 12:8 27:10 21:12
37 67 11:8 12:14 21:11 27:12
37 67 11:14 12:8 27:11 21:12
37 50 0:9 2:15 22:0 28:2
37 50 0:15 2:9 28:0 22:2
37 51 1:9 2:15 22:1 28:2
37 51 1:15 2:9 28:1 22:2
37 52 1:9 3:15 22:1 28:3
37 52 1:15 3:9 28:1 22:3
37 53 1:9 4:15 22:1 28:4
37 53 1:15 4:9 28:1 22:4
37 54 1:9 5:15 22:1 28:5
37 54 1:15 5:9 28:1 22:5
37 55 2:9 5:15 22:2 28:5
37 55 2:15 5:9 28:2 22:5
37 56 2:9 6:15 22:2 28:6
37 56 2:15 6:9 28:2 22:6
37 57 3:9 4:15 22:3 28:4
37 57 3:15 4:9 28:3 22:4
37 58 3:9 7:15 22:3 28:7
37 58 3:15 7:9 28:3 22:7
37 59 3:9 8:15 22:3 28:8
37 59 3:15 8:9 28:3 22:8
37 60 4:9 8:15 22:4 28:8
37 60 4:15 8:9 28:4 22:8
37 61 5:9 6:15 22:5 28:6
37 61 5:15 6:9 28:5 22:6
37 62 7:9 8:15 22:7 28:8
37 62 7:15 8:9 28:7 22:8
37 63 7:9 9:15 22:7 28:9
37 63 7:15 9:9 28:7 22:9
37 64 9:9 10:15 22:9 28:10
37 64 9:15 10:9 28:9 22:10
37 65 10:9 11:15 22:10 28:11
37 65 10:15 11:9 28:10 22:11
37 66 10:9 12:15 22:10 28:12
37 66 10:15 12:9 28:10 22:12
37 67 11:9 12:15 22:11 28:12
37 67 11:15 12:9 28:11 22:12
37 50 0:10 2:16 23:0 29:2
37 50 0:16 2:10 29:0 23:2
37 51 1:10 2:16 23:1 29:2
37 51 1:16 2:10 29:1 23:2
37 52 1:10 3:16 23:1 29:3
37 52 1:16 3:10 29:1 23:3
37 53 1:10 4:16 23:1 29:4
37 53 1:16 4:10 29:1 23:4
37 54 1:10 5:16 23:1 29:5
37 54 1:16 5:10 29:1 23:5
37 55 2:10 5:16 23:2 29:5
37 55 2:16 5:10 29:2 23:5
37 56 2:10 6:16 23:2 29:6
37 56 2:16 6:10 29:2 23:6
37 57 3:10 4:16 23:3 29:4
37 57 3:16 4:10 29:3 23:4
37 58 3:10 7:16 23:3 29:7
37 58 3:16 7:10 29:3 23:7
37 59 3:10 8:16 23:3 29:8
37 59 3:16 8:10 29:3 23:8
37 60 4:10 8:16 23:4 29:8
37 60 4:16 8:10 29:4 23:8
37 61 5:10 6:16 23:5 29:6
37 61 5:16 6:10 29:5 23:6
37 62 7:10 8:16 23:7 29:8
37 62 7:16 8:10 29:7 23:8
37 63 7:10 9:16 23:7 29:9
37 63 7:16 9:10 29:7 23:9
37 64 9:10 10:16 23:9 29:10
37 64 9:16 10:10 29:9 23:10
37 65 10:10 11:16 23:10 29:11
37 65 10:16 11:10 29:10 23:11
37 66 10:10 12:16 23:10 29:12
37 66 10:16 12:10 29:10 23:12
37 67 11:10 12:16 23:11 29:12
37 67 11:16 12:10 29:11 23:12
37 50 0:11 2:17 24:0 30:2
37 50 0:17 2:11 30:0 24:2
37 51 1:11 2:17 24:1 30:2
37 51 1:17 2:11 30:1 24:2
37 52 1:11 3:17 24:1 30:3
37 52 1:17 3:11 30:1 24:3
37 53 1:11 4:17 24:1 30:4
37 53 1:17 4:11 30:1 24:4
37 54 1:11 5:17 24:1 30:5
37 54 1:17 5:11 30:1 24:5
37 55 2:11 5:17 24:2 30:5
37 55 2:17 5:11 30:2 24:5
37 56 2:11 6:17 24:2 30:6
37 56 2:17 6:11 30:2 24:6
37 57 3:11 4:17 24:3 30:4
37 57 3:17 4:11 30:3 24:4
37 58 3:11 7:17 24:3 30:7
37 58 3:17 7:11 30:3 24:7
37 59 3:11 8:17 24:3 30:8
37 59 3:17 8:11 30:3 24:8
37 60 4:11 8:17 24:4 30:8
37 60 4:17 8:11 30:4 24:8
37 61 5:11 6:17 24:5 30:6
37 61 5:17 6:11 30:5 24:6
37 62 7:11 8:17 24:7 30:8
37 62 7:17 8:11 30:7 24:8
37 63 7:11 9:17 24:7 30:9
37 63 7:17 9:11 30:7 24:9
37 64 9:11 10:17 24:9 30:10
37 64 9:17 10:11 30:9 24:10
37 65 10:11 11:17 24:10 30:11
37 65 10:17 11:11 30:10 24:11
37 66 10:11 12:17 24:10 30:12
37 66 10:17 12:11 30:10 24:12
37 67 11:11 12:17 24:11 30:12
37 67 11:17 12:11 30:11 24:12
37 50 0:12 2:18 25:0 31:2
37 50 0:18 2:12 31:0 25:2
37 51 1:12 2:18 25:1 31:2
37 51 1:18 2:12 31:1 25:2
37 52 1:12 3:18 25:1 31:3
37 52 1:18 3:12 31:1 25:3
37 53 1:12 4:18 25:1 31:4
37 53 1:18 4:12 31:1 25:4
37 54 1:12 5:18 25:1 31:5
37 54 1:18 5:12 31:1 25:5
37 55 2:12 5:18 25:2 31:5
37 55 2:18 5:12 31:2 25:5
37 56 2:12 6:18 25:2 31:6
37 56 2:18 6:12 31:2 25:6
37 57 3:12 4:18 25:3 31:4
37 57 3:18 4:12 31:3 25:4
37 58 3:12 7:18 25:3 31:7
37 58 3:18 7:12 31:3 25:7
37 59 3:12 8:18 25:3 31:8
37 59 3:18 8:12 31:3 25:8
37 60 4:12 8:18 25:4 31:8
37 60 4:18 8:12 31:4 25:8
37 61 5:12 6:18 25:5 31:6
37 61 5:18 6:12 31:5 25:6
37 62 7:12 8:18 25:7 31:8
37 62 7:18 8:12 31:7 25:8
37 63 7:12 9:18 25:7 31:9
37 63 7:18 9:12 31:7 25:9
37 64 9:12 10:18 25:9 31:10
37 64 9:18 10:12 31:9 25:10
37 65 10:12 11:18 25:10 31:11
37 65 10:18 11:12 31:10 25:11
37 66 10:12 12:18 25:10 31:12
37 66 10:18 12:12 31:10 25:12
37 67 11:12 12:18 25:11 31:12
37 67 11:18 12:12 31:11 25:12
38 50 0:0 2:7 13:0 20:2
38 50 0:7 2:0 20:0 13:2
38 51 1:0 2:7 13:1 20:2
38 51 1:7 2:0 20:1 13:2
38 52 1:0 3:7 13:1 20:3
38 52 1:7 3:0 20:1 13:3
38 53 1:0 4:7 13:1 20:4
38 53 1:7 4:0 20:1 13:4
38 54 1:0 5:7 13:1 20:5
38 54 1:7 5:0 20:1 13:5
38 55 2:0 5:7 13:2 20:5
38 55 2:7 5:0 20:2 13:5
38 56 2:0 6:7 13:2 20:6
38 56 2:7 6:0 20:2 13:6
38 57 3:0 4:7 13:3 20:4
38 57 3:7 4:0 20:3 13:4
38 58 3:0 7:7 13:3 20:7
38 58 3:7 7:0 20:3 13:7
38 59 3:0 8:7 13:3 20:8
38 59 3:7 8:0 20:3 13:8
38 60 4:0 8:7 13:4 20:8
38 60 4:7 8:0 20:4 13:8
38 61 5:0 6:7 13:5 20:6
38 61 5:7 6:0 20:5 13:6
38 62 7:0 8:7 13:7 20:8
38 62 7:7 8:0 20:7 13:8
38 63 7:0 9:7 13:7 20:9
38 63 7:7 9:0 20:7 13:9
38 64 9:0 10:7 13:9 20:10
38 64 9:7 10:0 20:9 13:10
38 65 10:0 11:7 13:10 20:11
38 65 10:7 11:0 20:10 13:11
38 66 10:0 12:7 13:10 20:12
38 66 10:7 12:0 20:10 13:12
38 67 11:0 12:7 13:11 20:12
38 67 11:7 12:0 20:11 13:12
38 50 0:1 2:8 14:0 21:2
38 50 0:8 2:1 21:0 14:2
38 51 1:1 2:8 14:1 21:2
38 51 1:8 2:1 21:1 14:2
38 52 1:1 3:8 14:1 21:3
38 52 1:8 3:1 21:1 14:3
38 53 1:1 4:8 14:1 21:4
38 53 1:8 4:1 21:1 14:4
38 54 1:1 5:8 14:1 21:5
38 54 1:8 5:1 21:1 14:5
38 55 2:1 5:8 14:2 21:5
38 55 2:8 5:1 21:2 14:5
38 56 2:1 6:8 14:2 21:6
38 56 2:8 6:1 21:2 14:6
38 57 3:1 4:8 14:3 21:4
38 57 3:8 4:1 21:3 14:4
38 58 3:1 7:8 14:3 21:7
38 58 3:8 7:1 21:3 14:7
38 59 3:1 8:8 14:3 21:8
38 59 3:8 8:1 21:3 14:8
38 60 4:1 8:8 14:4 21:8
38 60 4:8 8:1 21:4 14:8
38 61 5:1 6:8 14:5 21:6
38 61 5:8 6:1 21:5 14:6
38 62 7:1 8:8 14:7 21:8
38 62 7:8 8:1 21:7 14:8
38 63 7:1 9:8 14:7 21:9
38 63 7:8 9:1 21:7 14:9
38 64 9:1 10:8 14:9 21:10
38 64 9:8 10:1 21:9 14:10
38 65 10:1 11:8 14:10 21:11
38 65 10:8 11:1 21:10 14:11
38 66 10:1 12:8 14:10 21:12
38 66 10:8 12:1 21:10 14:12
38 67 11:1 12:8 14:11 21:12
38 67 11:8 12:1 21:11 14:12
38 50 0:2 2:9 15:0 22:2
38 50 0:9 2:2 22:0 15:2
38 51 1:2 2:9 15:1 22:2
38 51 1:9 2:2 22:1 15:2
38 52 1:2 3:9 15:1 22:3
38 52 1:9 3:2 22:1 15:3
38 53 1:2 4:9 15:1 22:4
38 53 1:9 4:2 22:1 15:4
38 54 1:2 5:9 15:1 22:5
